connections,foreign_conns,foreign_conns2,ccf,conns_new,time,ccf_old,account_age,agegroup,browserID,days,usage1,usage2,usage3,usage4,usage5,target
1,1,1,0,0,21,0,21,0,9,13,0,0,13,0,0,1.42857
2,0,2,0,0,19,0,19,0,9,9,0,0,7.5,0.4,0.2,4
12,7,12,0.151515,1,13,0.181818,18,0,0,16,0.117647,0.411765,12.1667,0.451952,0.658484,5.18401
4,1,3,0.5,1,13,1,21,0,0,1,0,0.0909091,8.66667,0.0815851,0.391608,1.07226
2,1,2,0,2,4,0,19,1,9,12,0,0.555556,13.6,0.0142857,0.349062,0.142857
5,5,5,0.5,0,20,0.5,21,0,9,26,0.0769231,0,26,0.0984615,0,1.18462
5,1,3,0.9,3,8,1,20,2,0,18,0.555556,0.777778,8.66667,0.105413,0.824501,2.6396
2,1,2,0,1,11,0,20,0,0,3,0.666667,0.666667,9.83333,0.595177,0.81146,6.09463
11,0,8,0.127273,0,17,0.127273,21,1,0,2,0,0.5,7.83333,0.116667,0.558333,1.44444
2,0,0,1,0,20,1,20,1,9,3,0,0,5.66667,0,0.14881,0.555556
2,2,2,0,0,11,0,21,1,9,1,0,1,2,0,0.583333,5
6,0,6,0.3,1,14,0.2,20,0,9,2,1,0.5,2.33333,0.5,0.25,7.5
6,0,3,0.2,0,18,0.2,19,0,0,31,0,0,22,0,0.304391,0
16,0,16,0.0333333,0,17,0.0333333,21,0,9,17,0,0.625,11,0,0.645833,6.14583
14,0,3,0.263736,3,10,0.196429,18,0,0,26,0.0384615,0.884615,24.6667,0.362847,0.687857,7.6593
3,0,3,1,1,13,1,20,2,0,11,0.25,0.666667,16.6667,0.0638889,0.651282,8.30866
3,1,1,1,0,18,1,18,0,0,30,0.0714286,0.714286,25.1667,0.0709524,0.181746,0.709524
3,0,3,0,0,19,0,20,0,9,1,0,0,3,0.25,0.25,2.5
2,2,2,0,0,20,0,20,2,9,7,1,0,10.8,0.910833,0,9.48333
8,0,5,0.428571,1,13,0.52381,20,1,9,20,0,0.1,22.1667,0,0.152768,0.860041
11,6,10,0.127273,3,12,0.125,20,0,9,3,0.892857,0.678571,3,0.892857,0.678571,8.92857
3,3,3,0.333333,1,11,1,20,1,9,4,0.333333,0.666667,2.33333,0.458333,0.541667,4.58333
5,0,4,0.5,0,19,0.5,20,3,0,26,0,0.153846,23.6667,0.135378,0.0784805,1.35378
5,2,3,0.5,4,7,0,20,2,9,1,0.6,0,1,0.6,0,6
3,0,1,1,0,20,1,21,0,9,4,0,0,13.3333,0,0.135965,5.67982
22,3,9,0.00865801,2,17,0.0105263,20,2,0,31,0.0689655,0.275862,16.8333,0.133915,0.178914,1.39662
10,2,4,0.0444444,4,11,0.0666667,19,1,9,12,0,0.583333,16.1667,0,0.653692,0.171053
2,0,2,0,2,1,0,21,1,9,2,0,0.5,6.66667,0,0.394841,0.138889
2,0,2,0,1,10,0,21,0,0,29,0,0.576923,19.6667,0.00877193,0.143917,2.48506
3,0,2,0.333333,0,16,0.333333,18,0,9,3,1,1,2,0.266667,0.733333,2.66667
2,0,0,0,0,17,0,21,0,9,1,0,0,2.33333,0,0.416667,5
3,1,3,0,0,19,0,20,0,9,21,0,0,18.5,0.025,0.0375,0.25
1,0,1,0,1,8,0,20,2,9,1,1,1,2.75,0.770833,0.854167,7.70833
3,1,2,0,2,10,0,21,2,9,22,0,0,20.3333,0.0347222,0,0.603292
2,0,0,1,0,16,1,18,0,0,4,0.142857,0.142857,2.33333,0.251984,0.0793651,2.51984
4,3,4,0.833333,0,17,0.833333,18,1,9,2,0.666667,0.333333,5.33333,0.269841,0.273016,3.65079
5,1,3,0.2,0,19,0.2,21,1,0,9,0,0,17.1667,0,0,0
4,0,2,0.5,0,9,0.5,21,1,9,3,0,0.666667,3.6,0.144444,0.4,4
1,0,0,0,0,21,0,21,3,0,31,0,0,29.3333,0.00641026,0,0.0641026
1,0,1,0,0,21,0,21,2,0,11,0.0833333,0.25,7.66667,0.155159,0.258405,2.27778
1,0,1,0,0,21,0,21,0,9,1,0,1,1.5,0,1,0
8,3,8,0.428571,1,12,0.428571,21,2,0,7,0.666667,0,5.83333,0.289683,0.207143,6.35714
2,2,2,1,2,4,0,19,0,0,2,0,0.5,5,0.424242,0.772727,7.42424
13,0,9,0.333333,2,11,0.4,18,1,0,2,0,0,5.16667,0.238095,0.515873,7.06349
19,0,6,0.845029,3,14,0.85,19,0,0,19,0,1,17.8333,0,0.65704,0.277778
4,0,4,0.333333,0,20,0.333333,21,1,0,6,0,0.2,8.5,0.0454545,0.190909,0.909091
1,0,1,0,1,0,0,18,0,9,2,0,0,2.33333,0,0,0
2,0,2,0,1,10,0,20,0,9,13,0,0,6.2,0.75,0,7.5
3,0,0,0.666667,0,16,0.666667,21,0,0,27,0,0,27.8333,0.0123208,0,0.123208
4,4,4,0.833333,0,19,0.833333,20,0,9,2,0,0,5,0,0,0.555556
2,0,1,1,0,15,1,19,0,9,15,0,0,19.8333,0.0390831,0,0.390831
5,0,4,0.5,0,17,0.5,20,3,9,3,0,0,7,0.194444,0.031746,2.57937
8,0,8,0.178571,0,16,0.178571,20,1,9,6,0.4,0.6,5,0.666667,0.666667,6.66667
3,0,1,0.333333,0,17,0.333333,20,1,0,31,0.214286,0,21.3333,0.485042,0.215686,5.52052
9,7,9,0.0277778,1,17,0.0357143,20,1,9,1,0.142857,0.642857,18.6,0.0652611,0.493675,0.852611
3,0,1,0.333333,1,14,1,20,2,9,6,0,0,12.3333,0.00980392,0.0635124,0.0980392
2,1,1,0,2,1,0,21,2,9,19,0.173913,0.0434783,21.1667,0.176599,0.519535,1.91421
10,7,10,0.0357143,9,2,0,18,0,0,11,0.3,0.9,11.6667,0.19183,0.456046,3.36275
3,3,3,0,1,14,0,19,0,9,6,0,0.333333,6.83333,0,0.289683,3.78968
3,1,2,0.666667,0,18,0.5,19,0,3,2,0.5,0.5,11.6667,0.416667,0.324074,4.16667
1,1,1,0,0,20,0,20,0,9,1,0,1,3,0,0.805556,1.11111
2,0,1,0,0,17,0,20,2,9,1,0,0,4.5,0,0.3125,1.25
1,0,1,0,1,3,0,20,1,0,23,0,0,17.3333,0,0,0.296296
7,3,7,0.047619,5,8,1,21,1,0,25,0,0.782609,26,0.0898741,0.77295,9.05466
1,0,0,0,0,19,0,19,0,9,30,0,0,27.6667,0.0230159,0,0.285714
11,5,11,0.0181818,0,20,0.0181818,21,2,0,2,0,0,14.5,0.037037,0.037037,0.555556
1,0,1,0,0,18,0,18,1,0,31,0.266667,0.233333,23,0.590003,0.485618,6.57529
3,0,3,1,1,15,1,19,0,9,1,1,1,2.5,0.166667,0.566667,1.66667
3,0,1,0,1,16,0,21,1,9,1,0,0,1.66667,0.25,0.25,2.5
6,3,6,0.133333,1,14,0.2,21,3,9,16,0.533333,0,22,0.575203,0.125506,6.76052
1,1,1,0,0,21,0,21,0,9,7,0.2,0.2,7,0.2,0.2,2
1,0,1,0,0,18,0,18,0,9,8,0,0,5.83333,0.0277778,0,0.277778
1,0,1,0,1,8,0,18,0,0,29,0,0.0689655,26.1667,0,0.0114943,8.01362
9,0,6,0.333333,0,19,0.333333,21,0,0,27,0,0.481481,25.3333,0,0.489898,0.200214
4,1,3,0.833333,0,20,0.833333,21,0,0,29,0,0,27.6667,0,0.0138889,0.416667
1,0,1,0,0,18,0,19,0,9,3,0,1,2.66667,0,0.333333,1.66667
4,3,4,0.833333,0,20,0.833333,21,0,9,8,0,0.75,8,0,0.75,5
24,0,17,0.213439,5,12,0.230994,21,0,0,23,0.125,0.3125,9.83333,0.104167,0.546528,1.56019
50,2,50,0.129796,10,12,0.134278,19,1,0,8,0,1,13.1667,0.0111111,0.979167,6.87368
12,3,7,0.363636,0,18,0.363636,21,3,0,24,0,0.541667,25,0,0.397184,4.19069
8,7,7,0.178571,1,14,0.0952381,19,1,0,22,1,0,16.5,0.793834,0.0717105,8.66576
2,0,0,1,0,18,1,20,0,9,8,0,0.571429,14,0,0.357143,0
8,4,4,0.285714,5,7,0.333333,20,0,0,29,0.37037,0.37037,25.6667,0.112955,0.17302,2.08734
1,0,0,0,0,21,0,21,0,9,1,0,0,18.6667,0.0166667,0.0222222,0.704749
6,0,5,0.0666667,2,14,0.166667,20,2,9,17,0,0.0625,25.1667,0.0420064,0.0339899,0.587114
9,0,4,0.291667,3,12,0.466667,20,0,0,10,0,0.142857,7.33333,0.0153846,0.387033,0.153846
2,0,1,0,0,19,0,20,1,9,20,0,0.0714286,17.8333,0,0.0119048,0.333333
12,0,11,0.151515,2,15,0.2,19,0,0,17,0.285714,0.047619,13.8333,0.529383,0.240521,5.29383
1,0,1,0,0,19,0,20,2,9,2,0,0,3.33333,0,0.214286,6.19048
1,0,0,0,0,19,0,19,0,9,10,0,0,17,0,0,1.95679
3,2,3,0.333333,0,19,0.333333,20,0,9,1,0,0,2,0.222222,0.111111,2.22222
6,6,6,0.666667,0,17,0.666667,20,2,9,5,1,1,3.33333,0.5,1,10
3,1,3,0.333333,1,12,1,19,0,0,29,0.0344828,0,19.6667,0.0457061,0,0.811741
1,1,1,0,0,20,0,20,0,9,4,0.666667,0,2.5,0.555556,0,5.55556
9,3,5,0.0555556,2,16,0.047619,21,0,0,20,0,0.857143,15,0.35557,0.442061,5.78395
1,0,1,0,0,21,0,21,0,9,6,0,0.166667,17.3333,0,0.173977,0.138889
5,4,4,0.3,0,20,0.3,21,1,9,4,0,0.333333,4,0,0.333333,0
1,1,1,0,0,17,0,20,2,9,1,0,0,2,0.222222,0,2.22222
1,0,1,0,0,19,0,20,1,9,2,0,0,2,0,0,10
3,1,1,0.333333,0,18,0.333333,21,1,10021,2,0,0,6.83333,0.030303,0.1723,0.582751
4,3,4,0,0,16,0,19,0,0,5,0,0.75,7.8,0.0181818,0.327273,6.72727
1,1,1,0,1,0,0,20,0,9,11,0,0,14.8,0,0,1.08333
2,0,2,1,0,11,1,21,1,0,16,0,0,5.4,0.416667,0.375,5
2,0,1,0,0,19,0,21,1,0,24,0,0,24.6667,0,0,1.5891
2,0,2,0,1,14,0,20,0,0,9,0,0,9.83333,0,0.0714286,0.47619
1,1,1,0,0,19,0,19,0,9,2,0,1,2,0,1,10
7,2,7,0.047619,3,12,0,20,0,9,24,0.0416667,0.291667,23.1667,0.186642,0.148265,1.95901
3,0,2,0,0,19,0,19,0,0,8,0,0,8.66667,0.136275,0.290523,1.36275
2,1,2,0,0,18,0,19,2,9,8,0.0434783,0.0434783,4.5,0.0830921,0.0970977,0.830921
1,0,1,0,0,21,0,21,2,9,2,0,0,11,0,0.111111,0.833333
7,5,6,0.142857,3,11,0.166667,19,0,9,4,0,0.5,2.5,0,0.5,5
1,1,1,0,0,21,0,21,0,9,2,0,1,2,0,1,0
3,0,0,0.333333,0,14,0.333333,17,2,0,12,0.0833333,0,16,0.0654401,0,0.654401
4,2,3,0,1,15,0,20,2,0,1,1,0,4.66667,0.616667,0.0166667,6.16667
2,2,2,0,1,11,0,20,2,9,27,0,0.363636,18.8,0,0.330355,0.598918
3,1,2,0.333333,0,17,0.333333,20,0,0,20,0.0952381,0.380952,15.6,0.0720238,0.209524,1.27381
7,2,5,0.333333,0,15,0.333333,20,1,0,2,1,1,4.5,0.444444,0.333333,4.44444
12,0,12,0,0,20,0,21,1,9,10,0,0.625,10,0,0.625,1.25
1,0,1,0,0,21,0,21,3,0,31,0,0.0322581,30.1667,0.00617284,0.00537634,0.115492
3,0,3,0.333333,0,14,0.333333,19,0,0,21,0,0,24,0.0409091,0.0259259,4.54076
42,8,40,0.0278746,23,10,0.0935673,19,1,9,21,0,0.8,23.8,0,0.80798,4.32323
2,2,2,0,0,18,0,21,0,9,1,0,0,5.33333,0,0.0588235,0
1,1,1,0,0,20,0,21,0,9,3,0,0,8.5,0,0,0.111111
21,21,21,0.0666667,11,10,0.0888889,21,2,10021,1,0.428571,0.857143,4.5,0.214286,0.761905,7.06349
1,1,1,0,0,19,0,20,0,9,9,0.25,0.5,9,0.25,0.5,5
2,1,2,0,1,13,0,21,0,0,13,0.1,0.7,4.66667,0.1,0.2,1.33333
1,1,1,0,0,19,0,19,0,9,8,1,0.5,8,1,0.5,10
2,0,1,1,0,21,1,21,0,9,2,0,0.5,2,0,0.5,0
9,0,7,0.0277778,2,16,0.047619,21,0,9,5,0.0909091,0.545455,13.6667,0.224747,0.726263,2.4697
2,0,0,0,0,19,0,20,0,9,4,0,0,4.33333,0,0.109722,4.72222
7,0,1,0.47619,0,15,0.533333,21,0,0,10,0.222222,1,12.4,0.0836111,0.703904,5.51594
6,0,1,0.4,1,15,0.4,21,3,0,4,0,0,21.8333,0.0649762,0.00617284,0.773219
2,0,1,0,0,18,0,18,3,9,5,0,0,5,0,0,2.5
4,0,4,0,3,6,0,21,1,9,5,0,0.666667,13.6667,0.164706,0.9,5.70588
1,0,0,0,0,18,0,21,2,9,4,0,0,4,0,0,0
1,0,0,0,0,12,0,21,0,9,4,0.25,0,12,0.176667,0.0266667,2.18333
1,0,1,0,0,16,0,21,0,9,4,0,0.25,7,0.160606,0.116667,1.60606
5,0,1,0.7,0,18,0.7,19,1,0,15,0.4,0.6,5.6,0.1,0.3,1
2,1,2,0,0,18,0,19,1,9,4,0.5,1,4,0.5,1,5
10,4,6,0.0666667,6,9,0.666667,20,0,0,22,0.5,0.5,12.5,0.522222,0.480952,5.61508
8,0,7,0.142857,0,17,0.142857,18,2,0,7,0.333333,0.333333,7,0.566667,0.366667,5.66667
14,0,8,0.0879121,2,15,0.0909091,20,1,0,7,0,0,22.1667,0.0381264,0.240157,0.500311
5,1,4,0.1,0,17,0.1,21,1,20710,1,0,0.25,10.6667,0.317387,0.619385,3.27191
6,0,2,0.533333,0,14,0.533333,20,0,0,2,0,1,1.33333,0,1,5
2,1,1,0,0,14,0,20,2,9,24,0,0,20.3333,0.19475,0.180403,1.9475
1,0,1,0,0,19,0,19,1,9,2,0,0,2,0,0,0
3,0,0,0.333333,0,18,0.333333,19,1,0,4,0,0,11.2,0.0532381,0.436857,2.68952
4,0,4,0.166667,0,15,0.166667,21,2,9,8,0.142857,0.285714,7.33333,0.105754,0.165675,1.19643
26,0,26,0.495385,5,14,0.647619,21,1,0,11,0,0.3,11.75,0,0.176515,1
2,0,2,0,0,17,0,20,1,9,13,0,0.769231,9.16667,0,0.380084,1.27357
3,0,0,0.333333,0,14,0.333333,20,2,9,3,0,0,12.6,0,0.0948718,0.307692
3,3,3,0.333333,0,21,0.333333,21,0,9,4,0,0.5,4,0,0.5,5
1,1,1,0,0,20,0,20,0,9,6,0,0.25,6,0,0.25,2.5
3,0,2,0.333333,0,17,0.333333,18,2,20710,9,0,0.0909091,11.3333,0.0357143,0.147294,0.357143
4,1,4,0.166667,0,18,0.166667,21,1,9,23,0.105263,0.631579,22,0.119298,0.687719,5.82456
1,1,1,0,0,15,0,18,2,0,12,0.222222,0.111111,5.16667,0.177778,0.0555556,4.44444
2,2,2,0,0,21,0,21,0,9,8,0,0,8,0,0.444444,5.77778
6,6,6,0.133333,1,13,0.15,21,2,9,28,1,0.5,21.1667,0.864471,0.194949,8.64471
1,0,0,0,0,19,0,19,0,9,2,0,0.5,2,0,0.5,5
22,1,5,0.0952381,6,11,0.116667,19,1,9,2,0.5,1,6.16667,0.324786,0.782051,7.0584
5,0,2,1,5,8,0,19,0,0,30,0,0.433333,21,0,0.237037,0.388889
1,1,1,0,0,20,0,20,2,9,1,0,0,1,0,0,0
9,1,3,0.0277778,6,8,0,21,0,0,22,0.3,0.9,20.5,0.366965,0.300972,5.10087
2,2,2,0,0,12,0,21,1,0,21,0,0.380952,25.1667,0,0.851954,8.01182
1,1,1,0,0,21,0,21,0,9,5,0,0,5,0,0,10
1,0,0,0,0,21,0,21,0,9,3,0,0,7.33333,0.03125,0,0.3125
2,0,0,0,0,18,0,20,1,9,7,0.4,0.4,3.25,0.1,0.1,6.5
3,0,2,0.333333,0,16,0.333333,18,0,9,1,0,1,2,0.125,0.375,1.25
6,2,2,0.6,0,19,0.6,20,0,3,2,0,0.25,2,0,0.25,5
2,0,2,1,0,18,1,19,3,9,1,0,0,1.75,0,0.125,0
1,0,1,0,0,20,0,20,0,0,28,0.0740741,0,24.8333,0.0522357,0,0.522357
1,0,1,0,1,8,0,20,0,9,1,1,1,3.5,0.541667,0.416667,5.41667
1,0,1,0,0,21,0,21,1,9,11,0,0.0909091,11,0,0.0909091,1.81818
1,0,1,0,0,21,0,21,0,9,10,0.666667,0.333333,7.5,0.816667,0.133333,9.16667
7,1,7,0.0952381,1,16,0,21,2,9,1,0,0,14,0.0128205,0.688301,4.36685
1,0,0,0,0,20,0,20,3,9,25,0,0,23.1667,0,0,0
1,0,0,0,0,21,0,21,0,9,3,1,0,2.5,0.5,0,10
1,0,1,0,1,6,0,21,3,9,1,0,0,7.33333,0,0,0.185185
3,0,2,1,0,20,1,21,1,9,3,0,1,3,0,1,0
11,6,11,0.0909091,2,14,0.138889,21,0,0,12,0.428571,0.714286,15.3333,0.345779,0.670996,4.39033
3,1,3,0.333333,0,17,0.333333,20,2,9,2,1,1,7.83333,0.944056,0.972028,9.44056
2,0,0,0,0,21,0,21,1,0,28,0.12,0.12,22,0.125186,0.234569,1.94825
1,0,1,0,0,20,0,20,0,0,12,0,0,10,0.137363,0.025641,1.37363
4,4,4,0,1,15,0,20,0,0,2,1,1,15.8333,0.177778,0.517264,2.32616
4,2,3,0.333333,0,15,0.333333,18,3,0,15,0,0,15.8333,0,0,5.60185
2,0,0,0,1,12,0,19,1,9,6,0.2,0.1,9.8,0.108672,0.0960791,1.52531
1,0,1,0,0,21,0,21,0,0,3,0,0,4,0.0166667,0,0.166667
5,0,5,0.2,1,12,0.333333,20,3,0,15,0,0.05,13.3333,0.272222,0.0787037,2.86111
1,1,1,0,0,18,0,20,0,9,9,0,0,9,0,0,0
3,0,0,0,1,12,0,18,0,9,6,0,0,7.8,0.0181818,0.0181818,0.634199
1,0,0,0,0,20,0,21,1,3,17,0,0.0666667,17,0,0.0666667,0.666667
5,1,4,0.2,0,19,0.2,21,1,9,1,1,0,12,0.523321,0.166748,5.31013
1,1,1,0,0,18,0,20,2,9,1,0,0,1.5,0,0,0
8,0,4,0.285714,0,11,0.232143,19,0,0,7,0.428571,0.857143,9.16667,0.558532,0.908135,6.09921
4,1,4,0.75,1,15,0.666667,21,0,10021,2,1,1,2,0.625,0.75,8.75
9,3,4,0.166667,2,12,0.142857,20,2,0,1,0,0,9.16667,0.0128205,0.0232372,0.128205
18,4,10,0.107843,12,9,0.4,19,1,0,16,0.416667,0.666667,9.66667,0.341667,0.498333,4.08333
1,1,1,0,0,20,0,20,0,9,5,0,1,5,0,1,3.33333
2,0,2,1,0,21,1,21,0,10043,3,0,0.5,9,0,0.233333,0.833333
3,2,2,1,3,1,0,19,0,9,5,0,0.6,2.25,0,0.366667,1.33333
10,7,10,0.0888889,1,11,0.0833333,18,1,0,4,0.2,0.2,8,0.116923,0.366074,3.29111
3,0,3,0.333333,0,20,0.333333,20,1,0,1,0,0,6.6,0,0.025,0.125
9,8,8,0,2,11,0,20,1,3,10,0.545455,0.727273,8.83333,0.627127,0.750058,7.4324
1,1,1,0,0,20,0,20,3,0,17,0.05,0,10.3333,0.0704545,0,0.704545
3,0,0,0.666667,0,15,0.666667,20,0,9,3,0,0,2,0,0.5,4
1,0,1,0,0,19,0,20,2,9,2,0,0,2,0,0,0
4,0,4,0,0,12,0,18,2,9,4,0,0.25,2.83333,0,0.05,0.666667
2,0,2,0,0,20,0,21,1,9,26,0,0.192308,20.1667,0,0.41264,0.472335
3,0,3,0.333333,0,15,0.333333,21,1,0,3,0,0.333333,7.66667,0.0104167,0.277407,0.9375
2,1,2,0,0,16,0,20,2,9,1,0,0,10.25,0.01,0,0.1
6,3,5,0.4,0,19,0.4,21,2,0,2,0.5,0.5,6.66667,0.435185,0.49537,5.64815
3,2,3,0,0,18,0,20,2,9,23,0.05,0.05,18,0.0627451,0.0272059,0.627451
12,5,9,0.030303,3,16,0.0555556,21,2,9,5,0,0.4,9.25,0,0.626786,0
1,0,1,0,0,17,0,21,1,9,2,0.8,0.733333,6.5,0.772578,0.669587,7.85399
1,0,1,0,0,21,0,21,0,9,2,0,1,2,0,1,10
1,1,1,0,0,13,0,20,0,0,1,0,0,18,0,0.08,1.25714
2,0,1,1,0,19,1,19,0,0,21,0,0.85,22.3333,0,0.836677,2.43607
3,0,3,1,0,16,1,21,0,0,1,1,0,7.25,0.473611,0.118056,4.73611
2,0,2,1,0,19,1,21,2,9,12,0.1,0,19,0.0934783,0.0652174,0.934783
4,0,4,0.166667,0,20,0.166667,21,2,9,1,0,0,3.5,0.111111,0.166667,1.11111
2,1,1,0,0,21,0,21,0,0,1,0,0,6,0.0555556,0.222222,2.22222
3,2,3,0,1,13,0,20,0,9,1,0,0,2.4,0,0.4,0
3,0,3,0,1,11,0,19,2,0,11,0.0454545,0.181818,12,0.167424,0.285299,1.76948
4,1,4,0,2,10,0,20,2,9,1,0,1,1.66667,0,0.666667,0
2,1,2,1,1,13,0,21,1,0,14,0.0909091,0,14.3333,0.0556192,0.040107,0.63195
3,0,2,0,0,19,0,20,0,9,8,0,0,13,0.0333333,0,0.666667
8,0,4,0.0714286,0,16,0.0714286,21,1,9,8,0,0.142857,20.6667,0.0324284,0.222581,1.2368
1,0,1,0,0,19,0,19,0,3,18,0.0625,0.25,18.4,0.0975909,0.198364,1.06682
1,0,1,0,0,21,0,21,1,0,2,0,1,2.33333,0,0.333333,1.11111
25,5,14,0.0533333,3,12,0.047619,21,1,3,25,0,0.714286,23.5,0.0877976,0.661226,2.90628
16,3,4,0.495833,6,12,0.566667,21,0,0,20,0,1,20.6667,0,0.875871,0.0724638
1,0,1,0,0,16,0,20,0,9,21,0,0,20.1667,0,0,1.28571
2,0,0,1,0,20,1,20,0,9,2,0,0,2,0,0,0
29,0,26,0.107143,5,13,0.115942,20,1,9,7,0.285714,0.857143,5.83333,0.28373,0.337302,3.0754
3,0,3,1,0,17,1,21,3,9,28,0.107143,0.357143,29,0.12782,0.39096,1.2782
2,0,1,1,0,20,1,20,3,0,2,0,0.105263,2.66667,0,0.125084,0.508772
2,2,2,0,1,5,0,20,0,0,1,0,0,1,0,0,0
1,0,1,0,0,18,0,18,2,9,1,1,0,2.4,0.9375,0,9.375
3,1,3,0.333333,0,19,0.333333,20,3,9,2,0.130435,0,2.5,0.304243,0.0408654,3.66952
25,25,25,0.13,1,17,0.137681,21,0,3,31,0.25,0.25,27.6667,0.315874,0.35881,3.29229
2,0,2,0,1,7,0,18,0,9,3,0,0,4.5,0,0,0.238095
2,0,0,1,0,21,1,21,2,9,10,0.7,0.6,11,0.794444,0.577778,7.94444
1,0,1,0,0,19,0,19,1,9,5,0,0,16.3333,0.030303,0.030303,0.30303
4,0,2,0.166667,2,12,0,20,2,0,2,0,0,6.33333,0.284752,0.0930736,3.32371
1,1,1,0,1,8,0,18,0,9,4,0,0.75,4.25,0,0.454167,0
7,6,7,0.047619,0,16,0,19,0,0,10,0.111111,0.222222,14.6667,0.0521724,0.362355,5.84892
5,1,4,0.1,5,0,0,21,0,9,1,0,0,1,0,0,5
7,2,7,0.761905,0,19,0.761905,19,2,0,31,0.0322581,0,27.1667,0.105267,0.0373861,1.76805
3,3,3,0.333333,0,16,0.333333,17,1,0,28,0.923077,0.192308,20.8333,0.712288,0.225053,7.20224
3,0,2,1,0,18,1,18,2,9,1,0,0,6,0,0.166667,1.11111
2,0,1,0,1,13,0,21,0,0,18,0.0344828,0.862069,16,0.00862069,0.244363,0.517241
11,1,11,0.0181818,0,19,0.0181818,19,2,9,1,0,0,1,0,0,0
9,8,9,0.180556,2,11,0.238095,21,0,0,12,0.818182,0.363636,14.8333,0.713215,0.277273,7.27104
12,0,12,0.348485,3,15,0.333333,20,1,0,28,0,0.518519,23.8333,0,0.412088,2.06092
1,0,1,0,0,21,0,21,0,9,1,1,0,1.33333,0.5,0,5
29,0,27,0.284483,5,15,0.360507,19,0,0,3,0,0,5.16667,0,0.335979,0.740741
2,1,2,0,0,18,0,18,2,0,7,0,0,6.5,0.1,0,1
4,0,0,0.166667,0,11,0.166667,21,1,3,3,0,0.5,1.5,0.25,0.125,2.5
4,0,4,0.166667,0,17,0.166667,19,1,9,2,0,0,6.25,0,0.364583,3.54167
1,0,1,0,0,20,0,21,0,0,19,0.111111,0,10.5,0.111111,0,1.11111
7,0,5,0.238095,0,14,0.238095,20,1,9,1,0,1,2.66667,0,0.75,1.25
4,0,1,0,2,9,0,20,0,0,28,0.117647,0.0588235,13.5,0.301179,0.15768,3.63679
4,4,4,0,1,10,0,20,1,0,2,0,0.5,8.33333,0.17,0.389048,1.7
3,1,2,0.666667,0,19,0.666667,21,1,9,2,0,0,8,0.0900735,0.137868,1.52574
1,0,1,0,0,21,0,21,0,9,1,1,0,13.75,0.445055,0.0467033,4.53984
4,0,3,0.5,0,21,0.5,21,1,9,1,1,0,1,1,0,10
1,0,1,0,0,21,0,21,3,9,2,0,0,2.83333,0.0238095,0,0.238095
6,1,6,0.2,0,16,0.2,17,0,9,1,0,0,9.2,0.037799,0.397033,0.37799
3,0,3,0.666667,1,11,1,19,3,9,17,0.625,0.125,17.3333,0.588843,0.135588,5.96843
29,3,4,0.518473,3,18,0.543077,21,0,0,25,0.0416667,0.916667,22.1667,0.014881,0.977778,3.19159
2,1,2,0,1,11,0,19,0,9,1,0,0,4.5,0,0.25,1.94444
1,0,1,0,0,19,0,20,0,9,3,0,0,9.5,0,0.285714,5.83333
1,0,1,0,0,19,0,21,0,0,19,0.176471,0,8,0.169888,0,1.69888
1,0,0,0,0,20,0,20,1,9,3,1,1,3,1,1,10
4,0,4,0.5,2,11,1,21,0,9,20,0,0.5,20,0,0.12702,0
5,0,3,0.2,1,16,0.333333,20,0,3,3,0.333333,0,6.83333,0.134921,0.253968,1.34921
2,0,2,0,0,16,0,20,0,9,2,0,0,4.4,0,0,0
7,2,6,0,1,15,0,19,0,0,3,0,0,5.16667,0.0185185,0.262037,4.11574
5,0,2,0,3,4,0,20,0,9,14,0.666667,0.583333,6,0.333333,0.416667,3.33333
6,0,4,0.666667,1,13,0.9,21,0,0,11,0,1,6.25,0,0.964286,0.416667
9,0,1,0.444444,0,18,0.444444,20,0,0,14,0,1,11.5,0,0.9,0.666667
1,0,0,0,0,19,0,20,0,9,11,0.8,0.5,14,0.522013,0.693679,8.72048
68,0,50,0.071115,4,13,0.0706845,17,1,0,16,0,0,14,0.319529,0.379575,3.29946
4,3,3,0,2,10,0,21,0,9,14,0,0,17.8333,0,0.00793651,0
31,0,20,0.0494624,8,12,0.0592885,21,0,3,27,0.478261,0.826087,21.8333,0.53141,0.7391,5.38656
1,0,0,0,0,17,0,18,1,9,5,0,0,4.5,0,0,0
1,0,1,0,0,20,0,20,3,9,4,0.0869565,0,2.5,0.0459229,0.00666667,0.459229
1,0,1,0,0,14,0,21,1,9,1,0,0,1.33333,0,0,0
46,2,15,0.101449,18,10,0.157407,20,1,0,22,0.0952381,0.857143,23.1667,0.087374,0.786163,5.33818
5,0,4,0.8,0,20,0.8,21,0,3,2,0,0,7.75,0.046875,0,0.46875
1,1,1,0,0,21,0,21,0,9,2,0.5,1,2,0.5,1,5
1,1,1,0,0,20,0,20,2,9,14,0.636364,0.818182,12,0.767507,0.915332,8.3211
5,2,4,0.6,0,18,0.6,19,2,9,2,0.25,0,2,0.25,0,2.5
4,0,4,0.666667,0,18,0.666667,20,0,0,25,0.0869565,0.0869565,24.1667,0.0287352,0.161045,3.2248
4,0,4,0.5,0,9,0.5,19,1,0,5,0,1,3,0.333333,0.666667,5
6,0,3,0.266667,3,11,0.333333,21,0,9,25,0,0.416667,19.1667,0,0.235337,0.403367
