age,workclass,education,occupation,capital.gain,capital.loss,native.country,salaries,jobsatisfaction,male,female
68,Private, 5th-6th, Sales,0,0,United-States,26795,15,1,NA
32,Private, HS-grad, Craft-repair,0,0,United-States,26530,5,1,NA
29,Private, Some-college, Sales,0,0,United-States,23905,15,NA,1
51,NA, 1st-4th,NA,0,0,Mexico,28799,0,NA,1
21,Private, HS-grad, Machine-op-inspct,0,0,United-States,26526,7,1,NA
26,NA, 10th,NA,0,0,Puerto-Rico,35247,0,NA,1
33,Local-gov, Bachelors, Prof-specialty,0,0,NA,34309,13,1,NA
26,Private, HS-grad, Machine-op-inspct,0,0,United-States,24511,10,1,NA
52,Private, HS-grad, Machine-op-inspct,2105,0,United-States,41428,9,1,NA
31,Private, HS-grad, Craft-repair,0,0,United-States,33723,1,1,NA
29,Local-gov, HS-grad, Protective-serv,0,0,United-States,34869,10,1,NA
19,Private, Some-college, Other-service,0,0,United-States,35097,13,NA,1
51,Private, HS-grad, Machine-op-inspct,0,0,United-States,30545,5,NA,1
45,Private, 9th, Other-service,0,0,Trinadad&Tobago,25236,7,NA,1
20,Private, HS-grad, Sales,0,0,United-States,36836,13,1,NA
40,Private, Some-college, Handlers-cleaners,0,0,United-States,17731,4,1,NA
43,Private, Doctorate, Prof-specialty,99999,0,United-States,67529,12,1,NA
52,Local-gov, Some-college, Transport-moving,0,0,United-States,26771,14,1,NA
46,Private, Some-college, Adm-clerical,0,0,United-States,21542,2,NA,1
24,Private, HS-grad, Machine-op-inspct,0,0,United-States,28648,6,1,NA
20,Private, 9th, Transport-moving,0,0,United-States,41937,15,1,NA
38,Self-emp-not-inc, Bachelors, Exec-managerial,0,0,United-States,11722,6,1,NA
44,Private, Bachelors, Prof-specialty,0,0,Mexico,28944,12,NA,1
24,Private, Bachelors, Adm-clerical,0,0,United-States,38044,7,NA,1
32,State-gov, Prof-school, Prof-specialty,0,0,United-States,57809,11,1,NA
49,Private, 7th-8th, Other-service,0,0,United-States,35572,12,1,NA
36,Private, Masters, Prof-specialty,0,0,United-States,19615,11,NA,1
31,Private, HS-grad, Adm-clerical,0,0,United-States,25914,2,1,NA
46,NA, 5th-6th,NA,0,0,Mexico,35483,2,1,NA
46,Private, Some-college, Exec-managerial,0,0,United-States,41513,6,NA,1
46,Local-gov, Some-college, Protective-serv,0,0,United-States,64814,15,1,NA
29,Private, HS-grad, Other-service,0,0,Columbia,27538,5,NA,1
37,Private, HS-grad, Craft-repair,0,0,United-States,35000,7,1,NA
44,NA, 7th-8th,NA,0,0,United-States,36346,4,1,NA
28,NA, Some-college,NA,0,0,United-States,26120,2,NA,1
28,Self-emp-not-inc, Bachelors, Protective-serv,0,0,United-States,21975,11,1,NA
48,Private, HS-grad, Adm-clerical,0,0,United-States,37255,1,NA,1
52,Private, 11th, Machine-op-inspct,0,0,United-States,28184,8,NA,1
19,Private, HS-grad, Farming-fishing,0,0,United-States,21602,8,1,NA
31,Self-emp-not-inc, Bachelors, Prof-specialty,0,0,United-States,59749,11,1,NA
47,Private, Bachelors, Exec-managerial,99999,0,United-States,66184,6,1,NA
37,Private, HS-grad, Craft-repair,0,0,United-States,31448,2,1,NA
22,NA, Some-college,NA,0,0,United-States,20103,1,1,NA
46,Private, Assoc-acdm, Craft-repair,0,0,United-States,66663,4,1,NA
51,Self-emp-not-inc, HS-grad, Farming-fishing,3103,0,United-States,69595,5,1,NA
50,Private, Masters, Craft-repair,0,1902,United-States,61753,6,1,NA
38,Private, 7th-8th, Farming-fishing,3942,0,Portugal,28789,4,1,NA
40,Local-gov, HS-grad, Craft-repair,0,0,United-States,38268,3,1,NA
58,Private, Some-college, Machine-op-inspct,0,0,Mexico,27078,8,1,NA
36,Private, HS-grad, Craft-repair,0,0,United-States,59162,4,1,NA
26,Local-gov, Bachelors, Prof-specialty,0,0,United-States,40781,15,NA,1
17,NA, 12th,NA,0,0,United-States,17607,3,NA,1
49,Private, 10th, Other-service,0,0,United-States,33486,10,1,NA
39,State-gov, Masters, Prof-specialty,5178,0,United-States,77912,10,NA,1
46,Private, Bachelors, Adm-clerical,0,0,United-States,63984,3,1,NA
26,Private, HS-grad, Sales,0,0,United-States,38420,15,NA,1
40,Federal-gov, Masters, Tech-support,0,0,United-States,25894,12,NA,1
53,State-gov, Doctorate, Prof-specialty,0,0,United-States,63841,12,1,NA
60,Self-emp-not-inc, Some-college, Exec-managerial,0,0,United-States,23609,5,1,NA
28,Private, HS-grad, Handlers-cleaners,0,0,United-States,18766,4,1,NA
22,NA, Some-college,NA,0,0,Thailand,24706,0,NA,1
31,Private, HS-grad, Handlers-cleaners,0,0,United-States,39597,3,1,NA
45,Private, HS-grad, Exec-managerial,13550,0,United-States,53184,9,1,NA
34,Private, HS-grad, Prof-specialty,0,0,Mexico,38974,11,1,NA
27,State-gov, Masters, Exec-managerial,0,0,Scotland,34581,10,1,NA
40,Private, Some-college, Transport-moving,0,0,United-States,33280,15,NA,1
68,Private, HS-grad, Machine-op-inspct,0,0,United-States,34951,10,NA,1
51,Private, HS-grad, Craft-repair,0,0,United-States,19697,5,1,NA
55,Private, HS-grad, Tech-support,0,0,United-States,31037,15,1,NA
43,Private, Assoc-acdm, Exec-managerial,0,0,United-States,75448,4,1,NA
23,State-gov, Bachelors, Prof-specialty,0,0,United-States,26023,14,NA,1
48,Private, HS-grad, Other-service,0,0,United-States,31523,8,1,NA
42,Self-emp-inc, Some-college, Prof-specialty,2885,0,United-States,39824,10,1,NA
51,Self-emp-inc, HS-grad, Exec-managerial,10520,0,United-States,71774,8,1,NA
32,Private, HS-grad, Machine-op-inspct,5013,0,United-States,36918,8,1,NA
34,Private, Some-college, Sales,0,0,United-States,69910,15,1,NA
31,Local-gov, HS-grad, Craft-repair,0,0,United-States,73214,5,1,NA
71,NA, 7th-8th,NA,0,0,United-States,34379,1,1,NA
17,Private, 10th, Other-service,0,0,United-States,29264,11,1,NA
37,Private, HS-grad, Adm-clerical,0,0,United-States,68197,1,NA,1
26,Private, 12th, Priv-house-serv,0,0,Dominican-Republic,27014,11,NA,1
17,Private, 11th, Sales,0,0,United-States,31006,11,NA,1
34,Private, Bachelors, Transport-moving,0,0,United-States,61877,13,1,NA
46,Private, 11th, Craft-repair,0,1902,United-States,75337,7,1,NA
33,Private, HS-grad, Transport-moving,0,0,NA,29335,13,1,NA
41,Local-gov, Masters, Exec-managerial,0,0,United-States,58004,5,1,NA
59,Private, 10th, Protective-serv,0,0,India,24490,12,1,NA
50,Self-emp-not-inc, HS-grad, Exec-managerial,7688,0,United-States,59593,7,1,NA
46,Private, HS-grad, Machine-op-inspct,0,0,United-States,20213,7,1,NA
45,Private, Masters, Prof-specialty,0,0,United-States,39880,14,1,NA
27,Private, HS-grad, Machine-op-inspct,0,0,United-States,19431,12,NA,1
31,Private, Bachelors, Prof-specialty,0,0,United-States,19377,13,1,NA
32,Private, HS-grad, Tech-support,1471,0,United-States,41794,14,NA,1
28,Private, HS-grad, Craft-repair,0,0,United-States,40804,8,1,NA
32,Private, Bachelors, Exec-managerial,0,0,United-States,66406,8,1,NA
36,Private, Assoc-acdm, Exec-managerial,0,0,United-States,28300,6,1,NA
39,Self-emp-inc, Assoc-voc, Craft-repair,0,2415,United-States,78110,3,1,NA
23,Private, HS-grad, Craft-repair,0,0,United-States,30872,1,1,NA
44,Private, HS-grad, Transport-moving,0,0,United-States,69836,15,1,NA
37,Private, Some-college, Transport-moving,0,0,United-States,14026,13,1,NA
36,Private, 7th-8th, Machine-op-inspct,2977,0,Puerto-Rico,30764,12,NA,1
45,Private, 11th, Machine-op-inspct,0,0,South-Korea,30800,6,NA,1
43,Federal-gov, HS-grad, Farming-fishing,7298,0,United-States,73666,4,1,NA
49,Private, Prof-school, Prof-specialty,0,0,United-States,70425,13,NA,1
37,Private, HS-grad, Transport-moving,0,0,United-States,76893,15,1,NA
26,Private, HS-grad, Transport-moving,0,0,United-States,36742,15,1,NA
34,Private, Prof-school, Prof-specialty,0,1977,United-States,65331,11,1,NA
51,Private, Some-college, Craft-repair,0,0,United-States,71313,1,1,NA
24,Private, Some-college, Adm-clerical,0,0,United-States,34615,5,NA,1
67,Self-emp-not-inc, Bachelors, Transport-moving,0,0,United-States,44473,15,1,NA
40,Private, HS-grad, Sales,7298,0,United-States,72350,14,1,NA
32,Private, HS-grad, Sales,0,0,United-States,67610,13,NA,1
21,Private, Some-college, Other-service,0,0,United-States,30636,8,NA,1
39,Self-emp-not-inc, Some-college, Other-service,0,0,United-States,66592,12,NA,1
33,Private, 11th, Craft-repair,0,0,United-States,37144,2,1,NA
48,Private, HS-grad, Sales,0,0,United-States,16393,12,1,NA
21,Private, Some-college, Prof-specialty,0,0,United-States,25983,9,NA,1
68,Self-emp-inc, Assoc-voc, Sales,25124,0,United-States,60376,12,NA,1
24,Private, HS-grad, Craft-repair,0,0,United-States,29992,6,1,NA
24,Private, 11th, Farming-fishing,2463,0,United-States,28787,7,1,NA
23,Private, Bachelors, Exec-managerial,0,0,United-States,43348,3,NA,1
40,Private, HS-grad, Handlers-cleaners,0,0,United-States,19778,10,1,NA
48,Private, Bachelors, Exec-managerial,0,0,United-States,73028,4,NA,1
42,Self-emp-not-inc, HS-grad, Sales,0,0,United-States,44828,10,1,NA
45,Federal-gov, Bachelors, Protective-serv,0,0,United-States,33042,12,NA,1
31,Private, HS-grad, Sales,0,0,United-States,66238,13,1,NA
53,Private, Assoc-voc, Exec-managerial,0,0,United-States,33853,4,1,NA
25,Private, Bachelors, Prof-specialty,0,0,United-States,40181,10,NA,1
32,Private, Some-college, Other-service,0,0,United-States,41554,10,1,NA
34,Private, 11th, Sales,0,0,NA,25084,10,1,NA
41,Self-emp-inc, Bachelors, Exec-managerial,0,0,United-States,65884,4,1,NA
57,Local-gov, HS-grad, Adm-clerical,0,0,United-States,27339,2,NA,1
25,Private, 10th, Farming-fishing,0,0,United-States,17448,4,1,NA
40,Private, Some-college, Machine-op-inspct,0,2179,United-States,27073,9,1,NA
17,Private, 11th, Sales,0,0,United-States,44156,7,NA,1
17,Private, 9th, Craft-repair,0,0,United-States,30647,7,1,NA
82,Self-emp-inc, Some-college, Sales,0,0,United-States,33226,11,1,NA
40,Private, Assoc-acdm, Prof-specialty,0,0,United-States,43398,10,NA,1
26,Private, Some-college, Sales,0,0,United-States,25215,13,1,NA
37,Private, Some-college, Transport-moving,0,0,United-States,23428,14,1,NA
25,Private, 10th, Transport-moving,0,0,United-States,23126,15,1,NA
65,Private, 10th, Handlers-cleaners,0,0,United-States,73126,7,1,NA
39,Private, Bachelors, Sales,0,0,China,25442,13,1,NA
36,Self-emp-not-inc, HS-grad, Craft-repair,0,0,United-States,41087,2,1,NA
37,Self-emp-not-inc, HS-grad, Sales,0,0,United-States,40504,15,1,NA
23,Private, HS-grad, Sales,0,0,United-States,33108,14,1,NA
34,Private, HS-grad, Craft-repair,0,0,United-States,61550,5,1,NA
63,Self-emp-not-inc, Bachelors, Prof-specialty,0,0,United-States,28883,11,1,NA
59,Private, HS-grad, Other-service,0,0,United-States,36231,12,NA,1
49,Self-emp-not-inc, Some-college, Craft-repair,0,0,United-States,33594,0,1,NA
62,NA, 9th,NA,0,0,Dominican-Republic,21731,0,NA,1
17,Private, 11th, Sales,0,0,United-States,29933,14,NA,1
28,Private, 10th, Handlers-cleaners,0,0,Mexico,24469,7,1,NA
45,Federal-gov, Bachelors, Handlers-cleaners,0,0,United-States,22203,8,1,NA
40,Self-emp-inc, Bachelors, Prof-specialty,0,0,United-States,25181,7,1,NA
45,Private, HS-grad, Machine-op-inspct,0,0,United-States,19502,6,1,NA
20,Private, 9th, Machine-op-inspct,0,0,United-States,30245,7,1,NA
19,NA, 10th,NA,0,0,United-States,22884,0,NA,1
59,Local-gov, Bachelors, Exec-managerial,0,0,United-States,71396,1,NA,1
41,Private, HS-grad, Transport-moving,7443,0,United-States,36910,11,1,NA
49,Local-gov, Some-college, Exec-managerial,0,0,United-States,68774,5,1,NA
37,Private, Assoc-voc, Sales,0,0,United-States,64669,12,1,NA
31,Self-emp-not-inc, HS-grad, Craft-repair,0,0,United-States,36155,5,1,NA
21,Private, Some-college, Handlers-cleaners,0,0,United-States,38638,6,1,NA
27,Private, Bachelors, Tech-support,0,0,United-States,27243,9,NA,1
20,NA, HS-grad,NA,0,0,El-Salvador,32833,3,1,NA
51,Private, HS-grad, Other-service,0,0,United-States,42699,8,NA,1
46,Private, 1st-4th, Handlers-cleaners,0,0,Mexico,36824,6,1,NA
48,Private, Some-college, Craft-repair,0,0,United-States,74785,5,1,NA
39,Local-gov, Masters, Prof-specialty,0,0,United-States,4923,13,NA,1
50,Private, Assoc-acdm, Handlers-cleaners,15024,0,United-States,68095,6,1,NA
41,Private, HS-grad, Craft-repair,0,0,United-States,65926,3,1,NA
21,Private, Some-college, Prof-specialty,0,0,United-States,22723,11,NA,1
54,Self-emp-inc, Assoc-acdm, Sales,0,0,United-States,71462,15,1,NA
40,Private, HS-grad, Adm-clerical,0,0,United-States,79875,1,NA,1
44,Private, HS-grad, Craft-repair,0,0,United-States,25805,1,1,NA
50,Private, HS-grad, Transport-moving,0,0,United-States,65814,14,1,NA
42,Private, Some-college, Exec-managerial,0,0,United-States,31886,4,NA,1
34,Private, HS-grad, Craft-repair,0,0,United-States,41010,3,1,NA
46,Private, Some-college, Adm-clerical,0,0,United-States,35805,0,1,NA
35,Private, HS-grad, Craft-repair,0,0,United-States,24946,4,1,NA
38,Private, Assoc-acdm, Prof-specialty,0,0,United-States,72780,10,1,NA
37,Private, Prof-school, Prof-specialty,14084,0,United-States,62517,10,1,NA
30,Private, HS-grad, Craft-repair,0,0,United-States,30258,6,1,NA
22,Private, Bachelors, Exec-managerial,0,0,United-States,30778,3,NA,1
21,Private, HS-grad, Adm-clerical,0,0,United-States,32854,1,1,NA
40,Private, Preschool, Adm-clerical,0,0,United-States,31471,0,1,NA
56,Self-emp-not-inc, HS-grad, Craft-repair,0,0,United-States,34732,7,1,NA
48,Private, 9th, Machine-op-inspct,0,0,Poland,39180,6,1,NA
21,Private, Assoc-voc, Other-service,0,0,United-States,39126,8,NA,1
52,Private, 11th, Craft-repair,0,0,United-States,26680,3,1,NA
60,Local-gov, Masters, Exec-managerial,0,0,United-States,68697,8,1,NA
45,Private, Doctorate, Prof-specialty,0,0,United-States,66777,12,1,NA
30,Private, HS-grad, Machine-op-inspct,0,0,United-States,39861,8,1,NA
31,Private, HS-grad, Sales,2829,0,United-States,30623,13,1,NA
43,Private, HS-grad, Machine-op-inspct,0,0,NA,28288,5,1,NA
36,Private, 9th, Craft-repair,0,0,Guatemala,29152,5,1,NA
42,Private, Prof-school, Prof-specialty,0,0,United-States,22991,10,1,NA
28,Local-gov, Masters, Prof-specialty,7688,0,United-States,72751,13,NA,1
62,Private, Prof-school, Craft-repair,0,0,United-States,68577,6,1,NA
65,NA, HS-grad,NA,0,0,United-States,42748,0,NA,1
45,Private, Assoc-voc, Craft-repair,0,0,Canada,70404,4,1,NA
47,Private, Bachelors, Exec-managerial,0,0,United-States,59979,4,1,NA
43,Private, Assoc-acdm, Sales,0,0,United-States,36565,13,1,NA
24,Private, Some-college, Other-service,0,0,United-States,27151,12,1,NA
44,Private, HS-grad, Other-service,0,0,United-States,36900,7,NA,1
25,Private, HS-grad, Exec-managerial,0,0,United-States,29646,4,1,NA
21,Private, Some-college, Exec-managerial,0,0,United-States,27314,8,1,NA
29,Private, Assoc-voc, Prof-specialty,0,0,United-States,27733,13,1,NA
21,Private, Some-college, Other-service,0,0,United-States,18679,11,1,NA
41,Self-emp-inc, Prof-school, Prof-specialty,0,0,El-Salvador,66483,10,1,NA
64,NA, Bachelors,NA,0,0,United-States,34560,0,NA,1
55,Self-emp-not-inc, Some-college, Transport-moving,0,0,United-States,21269,15,1,NA
42,Private, HS-grad, Craft-repair,0,0,United-States,20741,1,1,NA
63,Self-emp-not-inc, HS-grad, Farming-fishing,0,0,United-States,42008,7,1,NA
21,Private, Some-college, Sales,0,0,United-States,15524,13,1,NA
28,Private, Assoc-voc, Sales,0,0,NA,22179,15,NA,1
45,Private, HS-grad, Sales,0,0,United-States,25500,12,NA,1
21,Private, HS-grad, Other-service,0,0,United-States,20335,7,NA,1
34,Private, Masters, Prof-specialty,0,0,China,69482,14,NA,1
53,Private, 12th, Other-service,0,0,United-States,40719,11,NA,1
45,Private, HS-grad, Machine-op-inspct,0,0,United-States,21906,8,1,NA
47,Private, HS-grad, Priv-house-serv,0,0,United-States,34378,8,NA,1
41,Private, 11th, Exec-managerial,0,0,United-States,22463,6,NA,1
35,Private, Bachelors, Exec-managerial,0,1977,United-States,61499,4,NA,1
43,Self-emp-inc, Masters, Exec-managerial,0,0,United-States,66875,5,1,NA
53,Local-gov, 1st-4th, Other-service,0,0,Mexico,18614,7,1,NA
34,Private, Some-college, Exec-managerial,0,0,United-States,30999,6,1,NA
46,Federal-gov, Assoc-voc, Adm-clerical,5178,0,United-States,61990,0,1,NA
59,Private, Assoc-acdm, Exec-managerial,0,0,United-States,64280,4,NA,1
53,Private, Bachelors, Exec-managerial,0,0,United-States,22046,3,1,NA
33,Private, 7th-8th, Handlers-cleaners,0,0,Haiti,24741,5,1,NA
45,Private, HS-grad, Transport-moving,0,0,United-States,45179,15,1,NA
48,Self-emp-inc, Masters, Sales,0,0,United-States,70931,14,1,NA
42,Private, Some-college, Adm-clerical,0,0,United-States,44134,2,NA,1
55,Private, HS-grad, Transport-moving,5178,0,United-States,64086,15,1,NA
46,Self-emp-not-inc, HS-grad, Transport-moving,0,0,United-States,27726,15,1,NA
17,Private, 11th, Sales,0,0,United-States,28355,15,NA,1
23,Private, Some-college, Handlers-cleaners,0,0,United-States,26006,8,NA,1
21,Private, HS-grad, Transport-moving,0,0,United-States,30615,13,1,NA
53,Federal-gov, HS-grad, Craft-repair,0,0,United-States,36478,4,1,NA
61,Self-emp-inc, HS-grad, Exec-managerial,0,0,United-States,70557,3,1,NA
58,State-gov, HS-grad, Other-service,0,0,United-States,31304,12,1,NA
36,Private, HS-grad, Craft-repair,0,0,United-States,38623,0,1,NA
45,Local-gov, Some-college, Adm-clerical,0,0,United-States,29699,0,NA,1
39,Private, Bachelors, Craft-repair,0,0,United-States,55847,7,NA,1
39,Private, Bachelors, Exec-managerial,13550,0,United-States,60129,8,NA,1
NA,Self-emp-inc, Doctorate, Exec-managerial,0,0,United-States,60758,2,NA,1
41,Private, Bachelors, Tech-support,0,0,United-States,34794,12,1,NA
30,Private, Assoc-acdm, Prof-specialty,0,2002,United-States,37581,12,1,NA
50,Private, Assoc-acdm, Craft-repair,0,0,United-States,30305,6,1,NA
51,Self-emp-not-inc, HS-grad, Craft-repair,7298,0,United-States,72377,3,1,NA
23,Private, Some-college, Sales,0,0,United-States,23503,13,NA,1
41,Private, Some-college, Craft-repair,0,0,United-States,15469,0,1,NA
47,Federal-gov, HS-grad, Adm-clerical,0,0,United-States,41495,5,1,NA
51,Private, Bachelors, Exec-managerial,0,0,United-States,17365,5,1,NA
60,Self-emp-inc, HS-grad, Other-service,0,0,United-States,41912,7,1,NA
51,Private, Bachelors, Tech-support,0,0,United-States,28513,12,NA,1
20,Local-gov, Some-college, Other-service,0,0,United-States,16481,5,1,NA
29,Local-gov, HS-grad, Transport-moving,0,0,United-States,27024,13,NA,1
42,State-gov, Some-college, Protective-serv,0,0,United-States,46776,12,1,NA
32,Private, HS-grad, Other-service,0,0,United-States,26971,11,NA,1
19,Private, 12th, Sales,1055,0,United-States,31938,11,1,NA
34,Private, Assoc-voc, Adm-clerical,0,0,United-States,45936,3,1,NA
48,Private, HS-grad, Machine-op-inspct,0,0,United-States,34584,8,NA,1
38,Private, Some-college, Craft-repair,0,0,Italy,21151,3,1,NA
38,Private, Prof-school, Prof-specialty,0,0,United-States,67686,9,NA,1
40,Self-emp-not-inc, Bachelors, Craft-repair,0,0,United-States,27577,9,1,NA
39,Private, Masters, Exec-managerial,0,0,United-States,65148,5,1,NA
38,Private, Masters, Exec-managerial,0,0,NA,23885,6,1,NA
26,Private, Bachelors, Sales,0,0,United-States,40360,11,NA,1
23,State-gov, Some-college, Prof-specialty,0,0,United-States,39471,11,1,NA
20,Private, 5th-6th, Handlers-cleaners,0,0,Guatemala,36259,6,1,NA
49,Private, Bachelors, Adm-clerical,0,0,Philippines,39940,4,1,NA
23,Private, HS-grad, Adm-clerical,0,0,United-States,30382,3,NA,1
47,Private, Bachelors, Exec-managerial,0,0,Canada,59433,7,1,NA
43,Private, Some-college, Protective-serv,0,0,United-States,26542,10,1,NA
56,Private, Some-college, Other-service,0,0,United-States,29162,7,1,NA
60,Self-emp-not-inc, 11th, Farming-fishing,0,0,United-States,25301,6,1,NA
29,Private, HS-grad, Sales,0,0,United-States,39720,11,1,NA
25,Private, Bachelors, Exec-managerial,0,0,United-States,34110,8,NA,1
39,Private, Assoc-voc, Machine-op-inspct,0,0,United-States,28164,6,1,NA
37,Private, Assoc-voc, Adm-clerical,4101,0,United-States,12799,0,NA,1
38,Private, Bachelors, Exec-managerial,2202,0,United-States,22091,6,1,NA
47,Private, HS-grad, Tech-support,0,0,United-States,20523,12,NA,1
50,Self-emp-not-inc, Prof-school, Sales,0,0,United-States,74406,11,1,NA
64,Self-emp-not-inc, HS-grad, Farming-fishing,0,0,United-States,60742,5,1,NA
35,Private, Some-college, Craft-repair,0,0,United-States,29730,5,1,NA
